                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    111,                 1.7394,                0.87511,                 1.1534,                 0.8604,                0.81837,                0.86308,                0.46643,                 1.8982,                0.89245,                 1.1266,              0.0016992,              0.0016992,              0.0016992
                    112,                 1.7409,                0.86903,                 1.1668,                0.84866,                0.82334,                0.85859,                0.46429,                  1.903,                0.89326,                 1.1283,              0.0016231,              0.0016231,              0.0016231
                    113,                 1.7315,                0.86591,                 1.1485,                0.86615,                0.81828,                0.86658,                0.46857,                 1.9028,                0.89804,                 1.1275,              0.0015469,              0.0015469,              0.0015469
                    114,                 1.7321,                0.87078,                 1.1506,                0.86313,                0.82766,                0.86787,                0.46529,                 1.8958,                0.89399,                 1.1274,              0.0014708,              0.0014708,              0.0014708
                    115,                 1.7203,                0.85556,                 1.1452,                0.85868,                0.82575,                0.86639,                0.46347,                 1.9022,                0.89189,                 1.1284,              0.0013946,              0.0013946,              0.0013946
                    116,                 1.7182,                0.86394,                 1.1477,                0.86953,                0.82726,                 0.8713,                0.46718,                 1.8915,                0.89108,                 1.1269,              0.0013185,              0.0013185,              0.0013185
                    117,                 1.7193,                0.85859,                 1.1456,                 0.8689,                0.82086,                0.86996,                0.46632,                 1.8949,                0.89196,                 1.1265,              0.0012423,              0.0012423,              0.0012423
                    118,                 1.7259,                0.86219,                 1.1453,                0.86485,                0.81891,                0.86561,                0.46624,                 1.8817,                0.88728,                  1.123,              0.0011662,              0.0011662,              0.0011662
                    119,                 1.7235,                0.86425,                 1.1538,                0.86192,                0.81971,                0.86635,                0.46775,                  1.886,                0.89072,                 1.1233,                0.00109,                0.00109,                0.00109
                    120,                 1.7115,                 0.8519,                 1.1419,                 0.8612,                0.81664,                0.86724,                0.47011,                 1.8794,                0.88694,                 1.1224,              0.0010138,              0.0010138,              0.0010138
                    121,                 1.6978,                0.85373,                 1.1769,                0.87304,                0.82215,                0.87315,                0.47524,                 1.8666,                0.88628,                 1.1195,             0.00093769,             0.00093769,             0.00093769
                    122,                 1.6812,                0.84772,                 1.1687,                0.87099,                0.82072,                0.87277,                0.47559,                 1.8728,                0.88715,                 1.1199,             0.00086154,             0.00086154,             0.00086154
                    123,                 1.6795,                0.85122,                 1.1742,                0.86958,                 0.8196,                0.87149,                0.47462,                 1.8691,                0.88833,                 1.1178,             0.00078538,             0.00078538,             0.00078538
                    124,                 1.6733,                0.84448,                 1.1693,                0.86959,                0.82619,                0.87684,                0.47492,                 1.8735,                0.89102,                 1.1188,             0.00070923,             0.00070923,             0.00070923
                    125,                 1.6734,                0.84254,                 1.1651,                0.87378,                0.82445,                0.87461,                0.47525,                 1.8759,                0.88941,                 1.1186,             0.00063308,             0.00063308,             0.00063308
                    126,                 1.6667,                 0.8393,                 1.1651,                0.86661,                0.82528,                0.87246,                0.47451,                 1.8763,                0.88769,                 1.1185,             0.00055692,             0.00055692,             0.00055692
                    127,                 1.6663,                0.84046,                 1.1631,                0.86439,                0.82639,                0.87221,                0.47362,                 1.8761,                0.88592,                 1.1186,             0.00048077,             0.00048077,             0.00048077
                    128,                   1.66,                 0.8345,                 1.1574,                0.86804,                0.82756,                0.87396,                0.47415,                 1.8738,                0.88418,                 1.1174,             0.00040462,             0.00040462,             0.00040462
                    129,                 1.6628,                0.84424,                 1.1636,                0.86689,                0.82883,                0.87458,                0.47317,                 1.8738,                0.88291,                 1.1163,             0.00032846,             0.00032846,             0.00032846
                    130,                 1.6474,                0.82804,                  1.157,                 0.8666,                0.82791,                0.87473,                0.47366,                  1.877,                0.88297,                 1.1165,             0.00025231,             0.00025231,             0.00025231
